,Unnamed: 0,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,State,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Extent of damage,Event Source,Event Souce ID
3848,3982,UEI-IMD-FL-2010-0045,22-09-2010,24-09-2010,2,heavy rains,,Kinnaur and Shimla,Himachal Pradesh,,,,,2,2,,,"2 persons died and 2 others injured,",i) Fruit and vegetable crops affected. ii) About 990 houses damaged. iii) Landslide reported. iv) Many trees uprooted. v) Electric supply/ road traffic disrupted.,IMD,
3849,3983,UEI-IMD-FL-2010-0046,9/2/2010,9/2/2010,0,heavy rains,,Reasi,Jammu and Kashmir,,,,,1,,,,One girl died in house collapse incidence.,i) Electric supply/ road traffic disrupted. ii) Damage to public property reported.,IMD,
3850,3984,UEI-IMD-FL-2010-0047,21-07-2010,22-07-2010,1,heavy rains,,"Bandipora, Jammu and Kathua",Jammu and Kashmir,,,,,,,,,,i) Standing crops and orchards damaged. ii) Several houses damaged. iii) Transport services on national highway disrupted.,IMD,
3851,3985,UEI-IMD-FL-2010-0048,30-07-2010,30-07-2010,0,heavy rains,,Kupwara and Reasi,Jammu and Kashmir,,,,,5,,,,5 persons died.,i) Several houses damaged. ii) Transport services disrupted.,IMD,
3852,3986,UEI-IMD-FL-2010-0049,6/8/2010,6/8/2010,0,heavy rains,,Leh,Jammu and Kashmir,,,,,150,30,,,i)About 150 persons died.ii) About 30 army men swept away and more than 500 were missing and injured due to cloud burst.,i) Damage to agriculture reported.  ii) Landslide reported. iii) Massive destruction to public  property reported. iv) Thousands of tourists stranded at Leh and Manali. v) Electricity/Radio/television/ telephone services disrupted.,IMD,
3853,3987,UEI-IMD-FL-2010-0050,8/8/2010,8/8/2010,0,heavy rains,,Kupwara,Jammu and Kashmir,,,,,,,,,,i) Cloud burst reported. ii) Few bridges and shops damaged.,IMD,
3854,3988,UEI-IMD-FL-2010-0051,10/8/2010,10/8/2010,0,heavy rains,,Srinagar,Jammu and Kashmir,,,,,,,,,,"i) Cloud burst reported. ii) Many families affected. iii) Damage to saffron, paddy, orchards reported. iv) Damage to public property reported.",IMD,
3855,3989,UEI-IMD-FL-2010-0052,13-08-2010,13-08-2010,0,heavy rains,,Katra,Jammu and Kashmir,,,,,1,,,,One person died.,,IMD,
3856,3990,UEI-IMD-FL-2010-0053,26-08-2010,26-08-2010,0,flood (ujh),,Kathua & Rajouri,Jammu and Kashmir,,,,,2,,,,2 persons died.,,IMD,
3857,3991,UEI-IMD-FL-2010-0054,22-10-2010,22-10-2010,0,heavy rains,,Katra,Jammu and Kashmir,,,,,4,,,,4 persons died.,Landslide reported.,IMD,
3858,3992,UEI-IMD-FL-2010-0055,16-05-2010,16-05-2010,0,heavy rains,,Bengaluru,Karnataka,,,,,1,1,,,One person died and other washed away.,i) Low lying areas inundated. ii) Many trees uprooted.,IMD,
3859,3993,UEI-IMD-FL-2010-0056,20-05-2010,20-05-2010,0,heavy rains,,"Bellary, Chitradurga and Udupi",Karnataka,,,,,4,,,,4 persons died.,i)Damage to public property reported. ii) Electricity/ television/ telephoneservices disrupted.,IMD,
3860,3994,UEI-IMD-FL-2010-0057,30-05-2010,30-05-2010,0,heavy rains,,Bengaluru and Kodagu,Karnataka,,,,,3,,,,3 persons died.,i) Low lying areas flooded. ii) Roof tops of many houses blown away.,IMD,
3861,3995,UEI-IMD-FL-2010-0058,17-06-2010,17-06-2010,0,heavy rains,,Bijapur,Karnataka,,,,,1,,,,One girl died.,Electricity/television/ telephone services disrupted.,IMD,
3862,3996,UEI-IMD-FL-2010-0059,21-07-2010,21-07-2010,0,heavy rains,,Udupi,Karnataka,,,,,1,,,,One person died.,,IMD,
3863,3997,UEI-IMD-FL-2010-0060,27-07-2010,31-07-2010,4,heavy rains,,"Belgaum, Dakshina and  Uttara Kannada, Davanagere, Gadag and Shimoga ",Karnataka,,,,,5,,,,5 persons died due to wall collapsed.,i) Many people affected. ii) Damage to public and private property reported.,IMD,
3864,3998,UEI-IMD-FL-2010-0061,21-08-2010,21-08-2010,0,heavy rains,,Bellary and Bengaluru,Karnataka,,,,,2,,,,2 persons died.,i) Low lying areas flooded. ii) Many trees uprooted.,IMD,
3865,3999,UEI-IMD-FL-2010-0062,26-08-2010,26-08-2010,0,heavy rains,,"Belgaum, Bidar, Gadag, and Raichur",Karnataka,,,,,4,,,,4 persons died.,i) Normal life paralysed. ii) Electricity/television/telephone services disrupted.,IMD,
3866,4000,UEI-IMD-FL-2010-0063,30-08-2010,30-08-2010,0,heavy rains,,Gulbarga,Karnataka,,,,,1,,,,One person died.,,IMD,
3867,4001,UEI-IMD-FL-2010-0064,3/5/2010,3/5/2010,0,heavy rains,,Wayanad,Kerala,,,,,,,,,,i) Damage to crops reported. ii) Few houses damaged.,IMD,
3868,4002,UEI-IMD-FL-2010-0065,29-05-2010,29-05-2010,0,heavy rains,,Kozhikode,Kerala,,,,,1,,,,One child died.,,IMD,
3869,4003,UEI-IMD-FL-2010-0066,8/6/2010,8/6/2010,0,heavy rains,,Idukki,Kerala,,,,,,,,,,"i) More than 25 acres of crop land damaged. ii) Water tank, check dams and pipelines destroyed. iii) Landslide reported. ",IMD,
3870,4004,UEI-IMD-FL-2010-0067,11/6/2010,15-06-2010,4,heavy rains,,"Alappuzha, Ernakulam, Idukki, Kasaragode, Kochi,Kottayam, Kozhiokode, Malappuram, Palakkad, Pathanamthitta,Thrissur,Thiruvananthapuram and Wayanad ",Kerala,,,,,,,,,"30 persons died, 8 persons  missing and 19 others injured.",i) Widespread damage to crops reported.ii) About 230 houses completely and 170 partially damaged. iii) Landslide reported. iv) Low lying areas flooded. v) State highway submerged. vi) Power lines / rail / road / air traffic disrupted.,IMD,
3871,4005,UEI-IMD-FL-2010-0068,19-07-2010,19-07-2010,0,heavy rains,,Thiruvananthapuram.,Kerala,,,,,,1,,,One person injured.,Road traffic and electric supply disrupted.,IMD,
3872,4006,UEI-IMD-FL-2010-0069,17-09-2010,19-09-2010,2,heavy rains,,"Alappuzha, Ernakulam and Kozhiokode",Kerala,,,,,2,,,,2 persons died.,"i) About 30,000 persons shifted to safer places. ii) Trees uprooted. iii) Road traffic disrupted. ",IMD,
3873,4007,UEI-IMD-FL-2010-0070,24-09-2010,24-09-2010,0,heavy rains,,Kottayam,Kerala,,,,,,4,,,4 persons injured.,i) Landslide reported. ii) Many houses damaged.,IMD,
3874,4008,UEI-IMD-FL-2010-0071,3/10/2010,8/10/2010,5,"flood (karamana, neyyak and vamanapuram) ",,"Alappuzha, Kollam Kozhiokode, Malappuram,Thrissur, Thiruvananthapuram and Wayanad. ",Kerala,,,,,20,1,,,"About 20 persons died, one persons injured.","i) About 500 acres of ginger and other person missing and 3 crops damaged.ii) About 400 houses completely and 1380 houses partially damaged. iii) About 3,000 persons shifted to safer places. iv) Loss to paddy crops worth about Rs. 2.5 crores reported. v) Low lying areas flooded. vi) Telecommunication and power supply disrupted. . vii) Trees and electric poles uprooted. viii) Road/rail /air traffic disrupted. ",IMD,
3875,4009,UEI-IMD-FL-2010-0072,18-10-2010,18-10-2010,0,heavy rains,,"Alappuzha, Kottayam, Pathanamthitta,Thiruvananthapuram and Thrissur ",Kerala,,,,,,,,,,i) Property worth about Rs. 1.55 crores damaged. ii) About 1350 persons shifted to safer places. iii) About 1130 houses damaged. iv) Low lying areas submerged.,IMD,
3876,4010,UEI-IMD-FL-2010-0073,22-10-2010,22-10-2010,0,heavy rains,,"Kannur, Kasaragode, : Kozhiokode, Malappuram and Wayanad.",Kerala,,,,,,,,,,i) Extensive damage to banana and paddy fields reported. ii) Few houses collapsed. iii) Low lying areas flooded. iv) Trees uprooted. v) Road traffic disrupted.,IMD,
3877,4011,UEI-IMD-FL-2010-0074,27-10-2010,29-10-2010,2,heavy rains,,Idukki and Thiruvananthapuram,Kerala,,,,,3,,,,3 persons died.,"i) Damage to banana, tapioca and beetle leaf and vegetables reported. ii) About 20 houses damaged. iii) Landslide reported. ",IMD,
3878,4012,UEI-IMD-FL-2010-0075,8/11/2010,8/11/2010,0,heavy rains,,Thiruvananthapuram,Kerala,,,,,,,,,,i) Heavy loss to agriculture reported. ii) About 550 houses damaged iii) Low lying areas flooded.,IMD,
3879,4013,UEI-IMD-FL-2010-0076,16-11-2010,16-11-2010,0,heavy rains,,Thiruvananthapuram,Kerala,,,,,1,,,,One person died.,i) Landslide reported ii) Few houses damaged. iii) Low lying areas water logged. iv) Road traffic disrupted.,IMD,
3880,4014,UEI-IMD-FL-2010-0077,20-11-2010,24-11-2010,4,heavy rains,,"Kozhiokode, Palakkad, Pathanamthitta, Thiruvananthapuram and Wayanad. ",Kerala,,,,,2,,,7000,i) 2 children injured. ii) 7000 hens drowned.,"i) Damage to crops worth lakhs of rupees reported. ii) About 12,000 hectares of paddy fields submerged iii) Damage to banana and tapioca crops reported. iv) A poultry farm submerged. v) Landslide reported. vi) Low lying areas flooded. vii) Few houses damaged. ",IMD,
3881,4015,UEI-IMD-FL-2010-0078,27-11-2010,28-11-2010,1,heavy rains,,Pathanamthitta and Thiruvananthapuram,Kerala,,,,,1,,,,A woman injured.,i) About 30 houses damaged. ii) About 5000 vehicles stranded.,IMD,
3882,4016,UEI-IMD-FL-2010-0079,8/12/2010,8/12/2010,0,heavy rains,,Thiruvananthapuram,Kerala,,,,,1,1,,,One person died and other missing.,i) About Rs. 125 lakhs of crops damaged. ii) Landslide reported. iii) About 100 families shifted to relief camps. iv) About 600 houses damaged. v) Road/rail/air traffic disrupted. vi) Electric supply disrupted. vii) Low lying areas flooded.,IMD,
3883,4017,UEI-IMD-FL-2010-0080,13-06-2010,13-06-2010,0,heavy rains,,Dhar,Madhya Pradesh,,,,,1,,,,One woman died.,,IMD,
3884,4018,UEI-IMD-FL-2010-0081,3/7/2010,3/7/2010,0,heavy rains,,Khandwa,Madhya Pradesh,,,,,1,,,,One person died.,,IMD,
3885,4019,UEI-IMD-FL-2010-0082,12/3/2010,14-03-2010,2,heavy rains,,"Ahmednagar, Akola, Buldhana, Parbhani, Pune and Satara",Maharastra,,,,,2,7,,,2 women died and 7 persons injured.,"i) Grapes in nearly 12,000 hectares damaged of about 2,000 farmers. ii) Widespread damage to standing crops jawar, wheat,gram, onion and fruit orchards reported. ",IMD,
3886,4020,UEI-IMD-FL-2010-0083,16-04-2010,16-04-2010,0,heavy rains,,Sindhudurg,Maharastra,,,,,,,,,,Extensive damage to mango crops reported.,IMD,
3887,4021,UEI-IMD-FL-2010-0084,11/6/2010,14-06-2010,3,heavy rains,,"Aurangabad, Nandurbar Pune and Thane",Maharastra,,,,,12,7,,,About 12 persons died and 7 others injured.,i) About 100 trees uprooted. ii) Roofs of houses blown away. iii) Banana and Papaya plantations damaged. iv) Walls of few houses collapsed.. v) Some vehicles swept away.,IMD,
3888,4022,UEI-IMD-FL-2010-0085,16-06-2010,16-06-2010,0,heavy rains,,Beed and Mumbai.,Maharastra,,,,,9,7,,,9 persons died and 7 others injured.,i) About 100 trees uprooted. ii) Rail/road traffic disrupted.,IMD,
3889,4023,UEI-IMD-FL-2010-0086,18-06-2010,20-06-2010,2,heavy rains,,"Beed,Bhandara, Mumbai and Yeotmal",Maharastra,,,,,8,,,,About 8 persons died.,,IMD,
3890,4024,UEI-IMD-FL-2010-0087,24-06-2010,26-06-2010,2,heavy rains,,"Mumbai, Nandurbar, Ratnagiri and Yeotmal",Maharastra,,,,,8,7,,,8 persons died and 7 others injured.,i)Landslide reported. ii) A wall collapsed.,IMD,
3891,4025,UEI-IMD-FL-2010-0088,29-06-2010,1/7/2010,2,heavy rains,,Amraoti and Washim,Maharastra,,,,,9,,,,9 persons died.,,IMD,
3892,4026,UEI-IMD-FL-2010-0089,3/7/2010,3/7/2010,0,heavy rains,,"Mumbai, Nanded and  Parabhani",Maharastra,,,,,4,,,,4 persons died.,Air/rail/road traffic disrupted.,IMD,
3893,4027,UEI-IMD-FL-2010-0090,7/7/2010,8/7/2010,1,heavy rains,,Chandrapur and Gadchiroli,Maharastra,,,,,1,,,,One person died.,Communication to about 25 villages disrupted.,IMD,
3894,4028,UEI-IMD-FL-2010-0091,23-07-2010,25-07-2010,2,heavy rains,,Mumbai and Ratnagiri,Maharastra,,,,,12,,,,12 persons died.,i) About 85 houses collapsed. ii) Air/rail traffic disrupted.,IMD,
3895,4029,UEI-IMD-FL-2010-0092,26-07-2010,26-07-2010,0,heavy rains,,Raigarh and Satara,Maharastra,,,,,10,,,,10 persons died and other missing.,i) Several people affected ii) Few houses collapsed. jii) Low lying areas flooded.,IMD,
3896,4030,UEI-IMD-FL-2010-0093,5/8/2010,6/8/2010,1,heavy rains,,Gadchiroli and Mumbai,Maharastra,,,,,1,3,,,One person died and 3 others drowned.,i) Many villages affected. ii) Road communication disrupted.,IMD,
3897,4031,UEI-IMD-FL-2010-0094,9/8/2010,9/8/2010,0,heavy rains,,"Akola, Amravati, Buldhana and Washim",Maharastra,,,,,38,,,,38 persons died.,i) Several people affected ii) Low lying areas flooded. iii) Many trees uprooted. iv) Rail/road traffic disrupted.,IMD,
3898,4032,UEI-IMD-FL-2010-0095,17-08-2010,20-08-2010,3,heavy rains,,"Buldhana, Mumbai and Yeotmal",Maharastra,,,,,11,4,,,11 persons died and 4 others injured.,i) Landslide reported. ii) Few houses collapsed. iii) Rail service disrupted.,IMD,
3899,4033,UEI-IMD-FL-2010-0096,25-08-2010,25-08-2010,0,heavy rains,,Latur and Nanded,Maharastra,,,,,,,,,i) 3 persons died. ii) Some cattle heads perished.,i) Damage to crop land reported. ii) Road traffic disrupted.,IMD,
3900,4034,UEI-IMD-FL-2010-0097,30-08-2010,30-08-2010,0,heavy rains,,Thane,Maharastra,,,,,4,,,,4 persons died in the wall collapse incidence.,,IMD,
3901,4035,UEI-IMD-FL-2010-0098,5/9/2010,5/9/2010,0,heavy rains,,Gadchiroli,Maharastra,,,,,2,,,,2 persons died,,IMD,
3902,4037,UEI-IMD-FL-2010-0100,16-09-2010,16-09-2010,0,heavy rains,,Nagpur,Maharastra,,,,,1,,,,One person died.,,IMD,
3903,4038,UEI-IMD-FL-2010-0101,19-09-2010,19-09-2010,0,heavy rains,,Mumbai,Maharastra,,,,,,1,,,One boy swept away.,Damage to houses and shops reported.,IMD,
3904,4039,UEI-IMD-FL-2010-0102,23-09-2010,30-09-2010,7,heavy rains,,"Baramati, Jalgaon, Pune and Satara",Maharastra,,,,,5,7,,,5 persons died and 7 others injured.,"i) Damage to bajara crops, vegetables and sugarcane in 150 acres of land reported. ii) Electric supply disrupted. ",IMD,
3905,4040,UEI-IMD-FL-2010-0103,4/10/2010,4/10/2010,0,heavy rains,,Pune,Maharastra,,,,,2,1,,,2 persons died and other injured in the wall collapse incidence.,i) Many houses flooded. ii) Damage to public/private property reported.,IMD,
3906,4041,UEI-IMD-FL-2010-0104,8/11/2010,21-11-2010,13,heavy rains,,"Aurangabad, Beed, Jalana, Kolhapur, Nasik, Pune and Sangli ",Maharastra,,,,,,,,,,"Damage to grapes, pomegranate, strawberries, onion, cotton, maize and toor crops in about 6,000 hectares of land reported. ",IMD,
3907,4042,UEI-IMD-FL-2010-0105,14-09-2010,14-09-2010,0,heavy rains,,Aizawl,Mizoram,,,,,1,,,,One woman died.,Landslide reported.,IMD,
3908,4043,UEI-IMD-FL-2010-0106,24-07-2010,25-07-2010,1,heavy rains,,Parts of Orissa,Odisha,,,,,7,,,,7 persons died.,Many people affected.,IMD,
3909,4044,UEI-IMD-FL-2010-0107,5/8/2010,6/8/2010,1,heavy rains,,"Bolangir, Kalahandi, Koraput, Malkangiri and Nawarangpur",Odisha,,,,,3,,,,3 persons died.,i) Damage to crops in about 6500 hectares reported. ii) About 4600 houses damaged. iii) Damage to thousand hectares of paddy crops reported.,IMD,
3910,4045,UEI-IMD-FL-2010-0108,7/7/2010,8/7/2010,1,heavy rains,,Ludhiana and Patiala,Punjab,,,,,9,,,,About 9 persons died.,Heavy damage to crops reported.,IMD,
3911,4046,UEI-IMD-FL-2010-0109,17-08-2010,17-08-2010,0,heavy rains,,Moga,Punjab,,,,,,,,,,Damage to crops in about 2 lakh acres reported.,IMD,
3912,4047,UEI-IMD-FL-2010-0110,26-08-2010,26-08-2010,0,flood (satluj and yamuna),,Some districts of Punjab,Punjab,,,,,,,,,,Vast area of agricultural land submerged.,IMD,
3913,4048,UEI-IMD-FL-2010-0111,7/6/2010,9/6/2010,2,heavy rains,,"Bikaner, Churu, Jaisalmer, Jodhpur & Nagaur",Rajasthan,,,,,,47,,48,48 black deer perished and 47 injured.,Many houses collapsed and few damaged.,IMD,
3914,4049,UEI-IMD-FL-2010-0112,4/7/2010,4/7/2010,0,heavy rains,,Sirohi and Udaipur,Rajasthan,,,,,2,4,,,2 persons died and 4 girls swept away.,,IMD,
3915,4050,UEI-IMD-FL-2010-0113,22-07-2010,25-07-2010,3,heavy rains,,"Ajmer,Barmer, Bikaner, Churu, Dholpur, Jaisalmer,Jalore, Jodhpur and Tonk.",Rajasthan,,,,,8,,,,8 persons died.,,IMD,
3916,4051,UEI-IMD-FL-2010-0114,8/8/2010,8/8/2010,0,heavy rains,,Jalore and Jhalawar,Rajasthan,,,,,,4,,,4 persons swept away.,,IMD,
3917,4052,UEI-IMD-FL-2010-0115,14-08-2010,18-08-2010,4,heavy rains,,"Banswara, Jaipur,Jaisalmer, Kota, Pali, Sikar and Sirohi ",Rajasthan,,,,,11,,,,11 persons died.,250 kutchha houses collapsed.,IMD,
3918,4053,UEI-IMD-FL-2010-0116,2/9/2010,2/9/2010,0,heavy rains,,Bharatpur,Rajasthan,,,,,1,,,,One child died.,,IMD,
3919,4054,UEI-IMD-FL-2010-0117,7/6/2010,8/6/2010,1,heavy rains,,Parts of Sikkim,Sikkim,,,,,,,,,,i) Landslide reported. ii) A bridge collapsed.,IMD,
3920,4055,UEI-IMD-FL-2010-0118,28-07-2010,28-07-2010,0,heavy rains,,East Sikkim,Sikkim,,,,,,,,,,i)Landslide reported. ii)Damage to few vehicles reported.,IMD,
3921,4056,UEI-IMD-FL-2010-0119,23-08-2010,23-08-2010,0,heavy rains,,Parts of Sikkim,Sikkim,,,,,,,,,,Major landslide reported at NH 31 A.,IMD,
3922,4057,UEI-IMD-FL-2010-0120,1/5/2010,5/5/2010,4,heavy rains,,"Kanniyakumar, Salem, Tiruchirapalli and Thoothucorin. ",Tamil Nadu,,,,,2,,,,2 persons died.,,IMD,
3923,4058,UEI-IMD-FL-2010-0121,18-05-2010,18-05-2010,0,heavy rains,,Karur and Tiruchirapalli,Tamil Nadu,,,,,,,,,,300 acres of banana plantation damaged.,IMD,
3924,4059,UEI-IMD-FL-2010-0122,9/7/2010,9/7/2010,0,heavy rains,,Kanchipuram,Tamil Nadu,,,,,1,,,,One person died.,,IMD,
3925,4060,UEI-IMD-FL-2010-0123,8/8/2010,8/8/2010,0,heavy rains,,Cuddalore and Kanchipuram,Tamil Nadu,,,,,,,,,,250 acres of banana plantations damaged.,IMD,
3926,4061,UEI-IMD-FL-2010-0124,23-08-2010,23-08-2010,0,heavy rains,,Cuddalore and Erode,Tamil Nadu,,,,,,,,,,"i)Dry fish worth Rs. 20 lakhs damaged. ii) About 30,000 acres banana plantations damaged. ",IMD,
3927,4062,UEI-IMD-FL-2010-0125,23-09-2010,27-09-2010,4,heavy rains,,Coimbatore,Tamil Nadu,,,,,,,,,,"About 10,000 acres bannana plantations worth Rs. 10 lakhs destroyed.",IMD,
3928,4063,UEI-IMD-FL-2010-0126,7/11/2010,7/11/2010,0,heavy rains,,"Chennai, Cuddalore, Tiruchi Heavy rains rapalli, Tiruvallur, Vellore and Villupuram.",Tamil Nadu,,,,,5,32,,,5 persons died and 32 others missing.,i)About 150 houses damaged. ii) About 200 boats damaged,IMD,
3929,4064,UEI-IMD-FL-2010-0127,22-11-2010,23-11-2010,1,heavy rains,,Many districts of Tamil Nadu.,Tamil Nadu,,,,,100,,,,About 100 persons died.,i) About 360 houses damaged. ii) About 190 farm land submerged. iii) Landslide reported at 15 places.,IMD,
3930,4065,UEI-IMD-FL-2010-0128,25-11-2010,28-11-2010,3,heavy rains,,"Ariyalur, Madurai, Nagapattinam, Ramnanthpuram, Thanjavur, Thoothucorin and Villupuram. ",Tamil Nadu,,,,,,,,70,About 70 goats perished.,i)Thousand acres of sugarcane and maize crops damaged. ii) Paddy fields about worth Rs. 1000 crores submerged. iii) About 35 houses damaged.,IMD,
3931,4066,UEI-IMD-FL-2010-0129,30-11-2010,30-11-2010,0,heavy rains,,Many districts of Tamil Nadu.,Tamil Nadu,,,,,,,,,,About 1 lakh hectares paddy field affected.,IMD,
3932,4067,UEI-IMD-FL-2010-0130,1/12/2010,3/12/2010,2,heavy rains,,"Ariyalur, Ramnanthpuram, Thanjavur and Thoothicorin",Tamil Nadu,,,,,12,,,,12 persons died.,"i) About 30,000 hectares of crop affected. ii) About 11,000 hectares of paddy fields submerged. iii) Thousands of houses damaged. iv) Landslide reported. v) Low lying areas flooded. ",IMD,
3933,4068,UEI-IMD-FL-2010-0131,9/12/2010,9/12/2010,0,heavy rains,,Kanyakumari and Tirunelveli,Tamil Nadu,,,,,,,,,,i)Thousand acres of paddy fields submerged. ii)Communication of about hundreds of villages disrupted. iii)Rail traffic disrupted.,IMD,
3934,4069,UEI-IMD-FL-2010-0132,16-12-2010,20-12-2010,4,heavy rains,,Tirupur,Tamil Nadu,,,,,,,,,,700 acres of groundnut crop damaged.,IMD,
3935,4070,UEI-IMD-FL-2010-0133,29-05-2010,29-05-2010,0,heavy rains,,West Tripura,Tripura,,,,,1,,,,One person died.,Landslide reported.,IMD,
3936,4071,UEI-IMD-FL-2010-0134,28-07-2010,28-07-2010,0,heavy rains,,Dhalai,Tripura,,,,,,,,,,Large amount of food grains damaged.,IMD,
3937,4072,UEI-IMD-FL-2010-0135,5/7/2010,5/7/2010,0,heavy rains,,Mathura,"Uttar Pradesh, Uttarakhand",,,,,6,2,,,6 persons died and 2 others injured.,,IMD,
3938,4073,UEI-IMD-FL-2010-0136,18-08-2010,18-08-2010,0,heavy rains,,Bageshwar (Uttarakhand),"Uttar Pradesh, Uttarakhand",,,,,18,8,,,18 children died and 8 others injured due to school roof collapsed.,i) Landslide reported. ii) Damage to public property reported.,IMD,
3939,4074,UEI-IMD-FL-2010-0137,24-08-2010,24-08-2010,0,"flood (ganga ballia, deoria and",,"Badaun, Baharaich, Lakhimpur,","Uttar Pradesh, Uttarakhand",,,,,,,,,,Lakhs of people from several districts affected.,IMD,
3940,4075,UEI-IMD-FL-2010-0138,6/9/2010,6/9/2010,0,heavy rains,,"Agra Lari Agra, Lakhimpur Kheri and Sitapur","Uttar Pradesh, Uttarakhand",,,,,6,,,,6 persons died.,,IMD,
3941,4076,UEI-IMD-FL-2010-0139,12/9/2010,14-09-2010,2,"flood (ganga, yamuna and sarayu)",,Many districts of Uttar Pradesh,"Uttar Pradesh, Uttarakhand",,,,,7,,,,7 persons died.,i) Extensive damage to standing crops reported. ii) Lakhs of people affected.,IMD,
3942,4077,UEI-IMD-FL-2010-0140,18-09-2010,19-09-2010,1,heavy rains,,"Almora, Dehradun and Nainital (Uttarakhand)","Uttar Pradesh, Uttarakhand",,,,,20,,,,About 20 persons buried alive in the landslide incidence.,i) Cloud burst reported. ii) Many people rendered homeless.,IMD,
3943,4078,UEI-IMD-FL-2010-0141,20-09-2010,21-09-2010,1,flood (ramganga and kosi),,"Bareilli, Hardoi, Moradabad, Pillibhit and Rampur","Uttar Pradesh, Uttarakhand",,,,,,,,,,"i) Many people marooned. ii) Landslide reported. iii) NH 24, NH 73 inundated.",IMD,
3944,4079,UEI-IMD-FL-2010-0142,15-06-2010,16-06-2010,1,heavy rains,,"Jalpaiguri, Kalinpong and Mangalbari",West Bengal,,,,,6,,,,6 persons died and other injured.,i) Landslide reported. ii) Road traffic disrupted.,IMD,
